m,corr,a,wtrig,sigmal,gammanull,alpha,cl,sigma,sigmaw,l_i,u_i,gamma,u_noi,l_noi
1.4000000000000001,0.8,0.4,-1,0.20000000000000018,0,0.75,0.1,1,1,2.7407008977557137,0.36840153920468416,0.4061876418183759,0.3669213928108972,2.7278007082641125
1.4000000000000001,0.8,0.4,-1,0.40000000000000013,0,0.25,0.1,1,1,0.7886616571473531,0.26189939356889996,0.022921880640106057,0.26189428823979716,0.7866825014352798
1.4000000000000001,0.8,0.4,-1,0.40000000000000013,0,0.5,0.1,1,1,1.4685234447124882,0.27031438682378056,0.33689675811641934,0.26917887090898995,1.4401241839551395
1.4000000000000001,0.8,0.4,-1,0.40000000000000013,0,0.75,0.1,1,1,2.4736803835572916,0.34069862015997093,0.6620345453505856,0.3365940007888437,2.4198358952846304
1.4000000000000001,0.8,0.4,-1,0.6000000000000001,0,0.25,0.1,1,1,0.7007340387157449,0.2662947421777645,0,0.2662947421777645,0.70073401927948
1.4000000000000001,0.8,0.4,-1,0.6000000000000001,0,0.5,0.1,1,1,1.237651986621493,0.2627272350240044,0.30089368526711857,0.26185488767262183,1.204119205474853
1.4000000000000001,0.8,0.4,-1,0.6000000000000001,0,0.75,0.1,1,1,2.0671046889841422,0.3099141079996777,0.792168225748722,0.3040109311537186,1.9632632136341965
1.4000000000000001,0.8,0.4,-1,0.8,0,0.25,0.1,1,1,0.6664942456652454,0.2706304891868995,0,0.27063048918689947,0.666494235396524
1.4000000000000001,0.8,0.4,-1,0.8,0,0.5,0.1,1,1,1.0646236867026428,0.2595856130329697,0.19723686679101562,0.25922544538096387,1.0426412373781204
1.4000000000000001,0.8,0.4,-1,0.8,0,0.75,0.1,1,1,1.6487814445822224,0.28512150879602727,0.7278505127218626,0.28028564527472455,1.5453308373689647
1.4000000000000001,0.8,0.4,-1,1,0,0.25,0.1,1,1,0.6563041186063293,0.2743543204199118,0,0.27435432041991187,0.6563040979410586
1.4000000000000001,0.8,0.4,-1,1,0,0.5,0.1,1,1,0.9585832002651536,0.25942997392536987,0.08351033176403154,0.2593671557656019,0.9500925540924069
1.4000000000000001,0.8,0.4,-1,1,0,0.75,0.1,1,1,1.3558527710474721,0.2705364680989807,0.5655011017106503,0.2676888513956776,1.2848380506038666
1.6,0.2,0.25,0,-1,0,0.25,0.1,1,1,1.3752759050551955,0.19177712061768815,0,0.19177712061768817,1.375275880098343
1.6,0.2,0.25,0,-1,0,0.5,0.1,1,1,1.9294342690785051,0.2212351797790553,0,0.2212351797790553,1.9294342706215168
1.6,0.2,0.25,0,-1,0,0.75,0.1,1,1,2.9042253328483185,0.29137425004239886,0,0.2913742500423988,2.9042253643274303
1.6,0.2,0.25,0,-0.8,0,0.25,0.1,1,1,1.361550234138939,0.19029783994706986,1.2744735289059618e-57,0.19029783994706984,1.3615502119064327
1.6,0.2,0.25,0,-0.8,0,0.5,0.1,1,1,1.9358205681087743,0.21973957677834172,0,0.21973957677834172,1.9358205944299698
1.6,0.2,0.25,0,-0.8,0,0.75,0.1,1,1,2.9132347631791142,0.29045429664088174,0,0.29045429664088174,2.913234770301825
1.6,0.2,0.25,0,-0.6,0,0.25,0.1,1,1,1.336618165167053,0.18863910058196634,0,0.18863910058196637,1.3366181619669377
1.6,0.2,0.25,0,-0.6,0,0.5,0.1,1,1,1.936634126965348,0.21771751439838638,0,0.2177175143983864,1.9366341084241865
1.6,0.2,0.25,0,-0.6,0,0.75,0.1,1,1,2.921419614118229,0.28890783992860175,0,0.2889078399286018,2.921419620513916
1.6,0.2,0.25,0,-0.3999999999999999,0,0.25,0.1,1,1,1.2950282843404377,0.18685591059083823,0,0.18685591059083825,1.2950282760168492
1.6,0.2,0.25,0,-0.3999999999999999,0,0.5,0.1,1,1,1.9271547240337243,0.21499776801387432,0,0.21499776801387432,1.9271547351915026
1.6,0.2,0.25,0,-0.3999999999999999,0,0.75,0.1,1,1,2.9249907865783564,0.28636045310055513,0,0.28636045310055513,2.924990758357425
1.6,0.2,0.25,0,-0.19999999999999996,0,0.25,0.1,1,1,1.2298918214913932,0.18510008334331138,0,0.18510008334331138,1.2298917919397359
1.6,0.2,0.25,0,-0.19999999999999996,0,0.5,0.1,1,1,1.8996035148311226,0.21138536380053144,0,0.2113853638005314,1.8996034860610957
1.6,0.2,0.25,0,-0.19999999999999996,0,0.75,0.1,1,1,2.9160513050392267,0.2822257415237725,0,0.2822257415237725,2.9160512685775757
1.6,0.2,0.25,0,0,0,0.25,0.1,1,1,1.1359968854301972,0.18367690851378532,0,0.18367690851378535,1.1359969079495196
1.6,0.2,0.25,0,0,0,0.5,0.1,1,1,1.8420157382960998,0.206725637583023,0,0.206725637583023,1.8420157432556141
1.6,0.2,0.25,0,0,0,0.75,0.1,1,1,2.8788896203278718,0.27562281318915544,0,0.27562281318915544,2.8788896203041077
1.6,0.2,0.25,0,0.20000000000000018,0,0.25,0.1,1,1,1.0197780686465523,0.18300887434289684,0,0.1830088743428968,1.0197780430316925
1.6,0.2,0.25,0,0.20000000000000018,0,0.5,0.1,1,1,1.7396087004047966,0.20108311464517858,0,0.20108311464517856,1.7396087125087731
1.6,0.2,0.25,0,0.20000000000000018,0,0.75,0.1,1,1,2.784356644399057,0.26539414317296417,0,0.26539414317296417,2.7843565943334365
1.6,0.2,0.25,0,0.40000000000000013,0,0.25,0.1,1,1,0.9084648815111647,0.18333342911768163,0,0.18333342911768163,0.9084648936986923
1.6,0.2,0.25,0,0.40000000000000013,0,0.5,0.1,1,1,1.5859066930503454,0.19504345018753436,0,0.19504345018753436,1.5859066918492313
1.6,0.2,0.25,0,0.40000000000000013,0,0.75,0.1,1,1,2.5884950488178915,0.25063005833453045,0,0.2506300583345304,2.5884950755280447
1.6,0.2,0.25,0,0.6000000000000001,0,0.25,0.1,1,1,0.8290263699778565,0.1844059085681903,0,0.1844059085681903,0.8290263786911968
1.6,0.2,0.25,0,0.6000000000000001,0,0.5,0.1,1,1,1.4048893983914956,0.18975064110025824,0,0.18975064110025827,1.4048893898725514
1.6,0.2,0.25,0,0.6000000000000001,0,0.75,0.1,1,1,2.265200648076829,0.23236976192623351,0,0.23236976192623354,2.26520064473118
1.6,0.2,0.25,0,0.8,0,0.25,0.1,1,1,0.782907746285807,0.18577521063209287,0,0.18577521063209287,0.7829077616333961
1.6,0.2,0.25,0,0.8,0,0.5,0.1,1,1,1.2440543469065766,0.18610874492478013,0,0.18610874492478016,1.2440543472764103
1.6,0.2,0.25,0,0.8,0,0.75,0.1,1,1,1.8867942526739374,0.21491161376286266,1.0039487428497916e-44,0.21491161376286266,1.8867942616343494
1.6,0.2,0.25,0,1,0,0.25,0.1,1,1,0.7589052573442592,0.18714757750641298,0,0.18714757750641295,0.7589052348512888
1.6,0.2,0.25,0,1,0,0.5,0.1,1,1,1.1277686370958464,0.1840990477222725,0,0.18409904772227245,1.1277686506509785
1.6,0.2,0.25,0,1,0,0.75,0.1,1,1,1.5793460369238799,0.2021371695876799,0,0.20213716958767988,1.5793460309505458
1.6,0.2,0.25,-0.25,-1,0,0.25,0.1,1,1,1.3752758758090295,0.19177712061768815,2.0816681711721687e-32,0.19177712061768817,1.375275880098343
1.6,0.2,0.25,-0.25,-1,0,0.5,0.1,1,1,1.9294342550469512,0.2212351797790553,0,0.2212351797790553,1.9294342706215168
1.6,0.2,0.25,-0.25,-1,0,0.75,0.1,1,1,2.904225352433968,0.29137425004239886,0,0.2913742500423988,2.9042253643274303
1.6,0.2,0.25,-0.25,-0.8,0,0.25,0.1,1,1,1.3615502599772427,0.19029783994706986,0,0.19029783994706984,1.3615502119064327
1.6,0.2,0.25,-0.25,-0.8,0,0.5,0.1,1,1,1.935820576663307,0.2197395767783417,0,0.21973957677834172,1.9358205944299698
1.6,0.2,0.25,-0.25,-0.8,0,0.75,0.1,1,1,2.913234752666114,0.2904542966408818,0,0.29045429664088174,2.913234770301825
1.6,0.2,0.25,-0.25,-0.6,0,0.25,0.1,1,1,1.3366181530428458,0.18863910058196637,0,0.18863910058196637,1.3366181619669377
1.6,0.2,0.25,-0.25,-0.6,0,0.5,0.1,1,1,1.9366341224163912,0.21771751439838638,0,0.2177175143983864,1.9366341084241865
1.6,0.2,0.25,-0.25,-0.6,0,0.75,0.1,1,1,2.921419573940933,0.2889078399286018,0,0.2889078399286018,2.921419620513916
1.6,0.2,0.25,-0.25,-0.3999999999999999,0,0.25,0.1,1,1,1.2950282704834084,0.18685591059083823,0,0.18685591059083825,1.2950282760168492
1.6,0.2,0.25,-0.25,-0.3999999999999999,0,0.5,0.1,1,1,1.9271547415546246,0.21499776801387432,0,0.21499776801387432,1.9271547351915026
1.6,0.2,0.25,-0.25,-0.3999999999999999,0,0.75,0.1,1,1,2.924990763575823,0.2863604531005552,0,0.28636045310055513,2.924990758357425
1.6,0.2,0.25,-0.25,-0.19999999999999996,0,0.25,0.1,1,1,1.2298918296181245,0.18510008334331138,0,0.18510008334331138,1.2298917919397359
1.6,0.2,0.25,-0.25,-0.19999999999999996,0,0.5,0.1,1,1,1.8996034975699962,0.21138536380053144,0,0.2113853638005314,1.8996034860610957
1.6,0.2,0.25,-0.25,-0.19999999999999996,0,0.75,0.1,1,1,2.9160513234230807,0.28222574152377256,0,0.2822257415237725,2.9160512685775757
1.6,0.2,0.25,-0.25,0,0,0.25,0.1,1,1,1.135996903403904,0.18367690851378535,0,0.18367690851378535,1.1359969079495196
1.6,0.2,0.25,-0.25,0,0,0.5,0.1,1,1,1.8420157445060683,0.206725637583023,0,0.206725637583023,1.8420157432556141
1.6,0.2,0.25,-0.25,0,0,0.75,0.1,1,1,2.8788896215184283,0.27562281318915544,0,0.27562281318915544,2.8788896203041077
1.6,0.2,0.25,-0.25,0.20000000000000018,0,0.25,0.1,1,1,1.0197780343812255,0.18300887434289678,0,0.1830088743428968,1.0197780430316925
1.6,0.2,0.25,-0.25,0.20000000000000018,0,0.5,0.1,1,1,1.739608747895745,0.2010831146451785,5.877471754111438e-39,0.20108311464517856,1.7396087125087731
1.6,0.2,0.25,-0.25,0.20000000000000018,0,0.75,0.1,1,1,2.784356661857454,0.2653941431729642,0,0.26539414317296417,2.7843565943334365
1.6,0.2,0.25,-0.25,0.40000000000000013,0,0.25,0.1,1,1,0.9084648940765574,0.1833334291176816,0,0.18333342911768163,0.9084648936986923
1.6,0.2,0.25,-0.25,0.40000000000000013,0,0.5,0.1,1,1,1.585906656480374,0.19504345018753436,0,0.19504345018753436,1.5859066918492313
1.6,0.2,0.25,-0.25,0.40000000000000013,0,0.75,0.1,1,1,2.5884950854588635,0.2506300583345304,0,0.2506300583345304,2.5884950755280447
1.6,0.2,0.25,-0.25,0.6000000000000001,0,0.25,0.1,1,1,0.8290263995845061,0.18440590856819028,0,0.1844059085681903,0.8290263786911968
1.6,0.2,0.25,-0.25,0.6000000000000001,0,0.5,0.1,1,1,1.4048893889929532,0.18975064110025827,0,0.18975064110025827,1.4048893898725514
1.6,0.2,0.25,-0.25,0.6000000000000001,0,0.75,0.1,1,1,2.2652006237184605,0.23236976192623351,0,0.23236976192623354,2.26520064473118
1.6,0.2,0.25,-0.25,0.8,0,0.25,0.1,1,1,0.7829077495783958,0.18577521063209287,5.877471754111438e-39,0.18577521063209287,0.7829077616333961
1.6,0.2,0.25,-0.25,0.8,0,0.5,0.1,1,1,1.244054345661862,0.18610874492478013,0,0.18610874492478016,1.2440543472764103
1.6,0.2,0.25,-0.25,0.8,0,0.75,0.1,1,1,1.8867942841771566,0.21491161376286266,0,0.21491161376286266,1.8867942616343494
1.6,0.2,0.25,-0.25,1,0,0.25,0.1,1,1,0.7589052521235898,0.18714757750641298,0,0.18714757750641295,0.7589052348512888
1.6,0.2,0.25,-0.25,1,0,0.5,0.1,1,1,1.1277686452852678,0.1840990477222725,0,0.18409904772227245,1.1277686506509785
1.6,0.2,0.25,-0.25,1,0,0.75,0.1,1,1,1.5793460363485672,0.20213716958767994,0,0.20213716958767988,1.5793460309505458
1.6,0.2,0.25,-0.5,-1,0,0.25,0.1,1,1,1.3752758900933633,0.19177712061768815,5.080026928498334e-29,0.19177712061768817,1.375275880098343
1.6,0.2,0.25,-0.5,-1,0,0.5,0.1,1,1,1.929434252188921,0.22123517977905527,0,0.2212351797790553,1.9294342706215168
1.6,0.2,0.25,-0.5,-1,0,0.75,0.1,1,1,2.904225365037523,0.29137425004239886,0,0.2913742500423988,2.9042253643274303
1.6,0.2,0.25,-0.5,-0.8,0,0.25,0.1,1,1,1.3615502480299027,0.1902978399470699,0,0.19029783994706984,1.3615502119064327
1.6,0.2,0.25,-0.5,-0.8,0,0.5,0.1,1,1,1.935820589582237,0.2197395767783417,0,0.21973957677834172,1.9358205944299698
1.6,0.2,0.25,-0.5,-0.8,0,0.75,0.1,1,1,2.9132347380771013,0.29045429664088174,0,0.29045429664088174,2.913234770301825
1.6,0.2,0.25,-0.5,-0.6,0,0.25,0.1,1,1,1.3366181414443712,0.18863910058196637,0,0.18863910058196637,1.3366181619669377
1.6,0.2,0.25,-0.5,-0.6,0,0.5,0.1,1,1,1.936634108020961,0.21771751439838635,0,0.2177175143983864,1.9366341084241865
1.6,0.2,0.25,-0.5,-0.6,0,0.75,0.1,1,1,2.9214195926115347,0.28890783992860186,0,0.2889078399286018,2.921419620513916
1.6,0.2,0.25,-0.5,-0.3999999999999999,0,0.25,0.1,1,1,1.2950282769839183,0.18685591059083825,0,0.18685591059083825,1.2950282760168492
1.6,0.2,0.25,-0.5,-0.3999999999999999,0,0.5,0.1,1,1,1.9271547472736819,0.21499776801387432,0,0.21499776801387432,1.9271547351915026
1.6,0.2,0.25,-0.5,-0.3999999999999999,0,0.75,0.1,1,1,2.924990747689007,0.28636045310055513,0,0.28636045310055513,2.924990758357425
1.6,0.2,0.25,-0.5,-0.19999999999999996,0,0.25,0.1,1,1,1.2298918262859944,0.1851000833433114,0,0.18510008334331138,1.2298917919397359
1.6,0.2,0.25,-0.5,-0.19999999999999996,0,0.5,0.1,1,1,1.8996035203286725,0.21138536380053144,0,0.2113853638005314,1.8996034860610957
1.6,0.2,0.25,-0.5,-0.19999999999999996,0,0.75,0.1,1,1,2.9160513420772496,0.2822257415237725,0,0.2822257415237725,2.9160512685775757
1.6,0.2,0.25,-0.5,0,0,0.25,0.1,1,1,1.1359969037262312,0.18367690851378535,0,0.18367690851378535,1.1359969079495196
1.6,0.2,0.25,-0.5,0,0,0.5,0.1,1,1,1.8420157595668134,0.206725637583023,0,0.206725637583023,1.8420157432556141
1.6,0.2,0.25,-0.5,0,0,0.75,0.1,1,1,2.878889604267772,0.27562281318915544,0,0.27562281318915544,2.8788896203041077
1.6,0.2,0.25,-0.5,0.20000000000000018,0,0.25,0.1,1,1,1.019778076639581,0.18300887434289684,0,0.1830088743428968,1.0197780430316925
1.6,0.2,0.25,-0.5,0.20000000000000018,0,0.5,0.1,1,1,1.7396087015070847,0.20108311464517858,0,0.20108311464517856,1.7396087125087731
1.6,0.2,0.25,-0.5,0.20000000000000018,0,0.75,0.1,1,1,2.7843566261898425,0.2653941431729642,0,0.26539414317296417,2.7843565943334365
1.6,0.2,0.25,-0.5,0.40000000000000013,0,0.25,0.1,1,1,0.9084648617904366,0.18333342911768163,0,0.18333342911768163,0.9084648936986923
1.6,0.2,0.25,-0.5,0.40000000000000013,0,0.5,0.1,1,1,1.5859066980268748,0.19504345018753436,0,0.19504345018753436,1.5859066918492313
1.6,0.2,0.25,-0.5,0.40000000000000013,0,0.75,0.1,1,1,2.588495084762769,0.25063005833453045,0,0.2506300583345304,2.5884950755280447
1.6,0.2,0.25,-0.5,0.6000000000000001,0,0.25,0.1,1,1,0.8290263628060925,0.18440590856819028,0,0.1844059085681903,0.8290263786911968
1.6,0.2,0.25,-0.5,0.6000000000000001,0,0.5,0.1,1,1,1.4048893921322987,0.18975064110025827,0,0.18975064110025827,1.4048893898725514
1.6,0.2,0.25,-0.5,0.6000000000000001,0,0.75,0.1,1,1,2.265200614026871,0.23236976192623351,2.081668171172169e-32,0.23236976192623354,2.26520064473118
1.6,0.2,0.25,-0.5,0.8,0,0.25,0.1,1,1,0.7829077299290862,0.18577521063209285,0,0.18577521063209287,0.7829077616333961
1.6,0.2,0.25,-0.5,0.8,0,0.5,0.1,1,1,1.2440543215513524,0.18610874492478016,0,0.18610874492478016,1.2440543472764103
1.6,0.2,0.25,-0.5,0.8,0,0.75,0.1,1,1,1.886794301173497,0.21491161376286264,0,0.21491161376286266,1.8867942616343494
1.6,0.2,0.25,-0.5,1,0,0.25,0.1,1,1,0.7589052558259634,0.18714757750641298,0,0.18714757750641295,0.7589052348512888
1.6,0.2,0.25,-0.5,1,0,0.5,0.1,1,1,1.1277686498090502,0.18409904772227248,0,0.18409904772227245,1.1277686506509785
1.6,0.2,0.25,-0.5,1,0,0.75,0.1,1,1,1.5793460132692925,0.20213716958767994,2.28597478256455e-100,0.20213716958767988,1.5793460309505458
1.6,0.2,0.25,-0.75,-1,0,0.25,0.1,1,1,1.3752758666583815,0.19177712061768815,0,0.19177712061768817,1.375275880098343
1.6,0.2,0.25,-0.75,-1,0,0.5,0.1,1,1,1.929434247718027,0.2212351797790553,0,0.2212351797790553,1.9294342706215168
1.6,0.2,0.25,-0.75,-1,0,0.75,0.1,1,1,2.9042253658435295,0.29137425004239886,0,0.2913742500423988,2.9042253643274303
1.6,0.2,0.25,-0.75,-0.8,0,0.25,0.1,1,1,1.361550237104644,0.1902978399470699,0,0.19029783994706984,1.3615502119064327
1.6,0.2,0.25,-0.75,-0.8,0,0.5,0.1,1,1,1.9358205973193223,0.2197395767783417,0,0.21973957677834172,1.9358205944299698
1.6,0.2,0.25,-0.75,-0.8,0,0.75,0.1,1,1,2.9132347734559145,0.29045429664088174,0,0.29045429664088174,2.913234770301825
1.6,0.2,0.25,-0.75,-0.6,0,0.25,0.1,1,1,1.3366181514748925,0.18863910058196637,0,0.18863910058196637,1.3366181619669377
1.6,0.2,0.25,-0.75,-0.6,0,0.5,0.1,1,1,1.9366341161594733,0.21771751439838638,0,0.2177175143983864,1.9366341084241865
1.6,0.2,0.25,-0.75,-0.6,0,0.75,0.1,1,1,2.921419585345008,0.28890783992860175,0,0.2889078399286018,2.921419620513916
1.6,0.2,0.25,-0.75,-0.3999999999999999,0,0.25,0.1,1,1,1.2950282782835083,0.18685591059083823,0,0.18685591059083825,1.2950282760168492
1.6,0.2,0.25,-0.75,-0.3999999999999999,0,0.5,0.1,1,1,1.927154738861117,0.2149977680138743,0,0.21499776801387432,1.9271547351915026
1.6,0.2,0.25,-0.75,-0.3999999999999999,0,0.75,0.1,1,1,2.92499074623803,0.28636045310055513,0,0.28636045310055513,2.924990758357425
1.6,0.2,0.25,-0.75,-0.19999999999999996,0,0.25,0.1,1,1,1.2298918215059937,0.1851000833433114,0,0.18510008334331138,1.2298917919397359
1.6,0.2,0.25,-0.75,-0.19999999999999996,0,0.5,0.1,1,1,1.8996035381403866,0.21138536380053144,0,0.2113853638005314,1.8996034860610957
1.6,0.2,0.25,-0.75,-0.19999999999999996,0,0.75,0.1,1,1,2.9160513033903257,0.28222574152377256,6.434446986835036e-86,0.2822257415237725,2.9160512685775757
1.6,0.2,0.25,-0.75,0,0,0.25,0.1,1,1,1.1359969190603316,0.18367690851378535,0,0.18367690851378535,1.1359969079495196
1.6,0.2,0.25,-0.75,0,0,0.5,0.1,1,1,1.8420157187715038,0.20672563758302298,0,0.206725637583023,1.8420157432556141
1.6,0.2,0.25,-0.75,0,0,0.75,0.1,1,1,2.878889657992825,0.2756228131891554,0,0.27562281318915544,2.8788896203041077
1.6,0.2,0.25,-0.75,0.20000000000000018,0,0.25,0.1,1,1,1.0197780749737515,0.18300887434289684,0,0.1830088743428968,1.0197780430316925
1.6,0.2,0.25,-0.75,0.20000000000000018,0,0.5,0.1,1,1,1.7396087138722387,0.20108311464517856,1.209195778491308e-32,0.20108311464517856,1.7396087125087731
1.6,0.2,0.25,-0.75,0.20000000000000018,0,0.75,0.1,1,1,2.7843566463805276,0.2653941431729642,0,0.26539414317296417,2.7843565943334365
1.6,0.2,0.25,-0.75,0.40000000000000013,0,0.25,0.1,1,1,0.9084648682900991,0.18333342911768163,0,0.18333342911768163,0.9084648936986923
1.6,0.2,0.25,-0.75,0.40000000000000013,0,0.5,0.1,1,1,1.5859066960546404,0.19504345018753433,0,0.19504345018753436,1.5859066918492313
1.6,0.2,0.25,-0.75,0.40000000000000013,0,0.75,0.1,1,1,2.58849503784565,0.2506300583345304,0,0.2506300583345304,2.5884950755280447
1.6,0.2,0.25,-0.75,0.6000000000000001,0,0.25,0.1,1,1,0.8290263863195378,0.1844059085681903,0,0.1844059085681903,0.8290263786911968
1.6,0.2,0.25,-0.75,0.6000000000000001,0,0.5,0.1,1,1,1.4048893946863659,0.18975064110025827,0,0.18975064110025827,1.4048893898725514
1.6,0.2,0.25,-0.75,0.6000000000000001,0,0.75,0.1,1,1,2.2652006352123126,0.23236976192623351,0,0.23236976192623354,2.26520064473118
1.6,0.2,0.25,-0.75,0.8,0,0.25,0.1,1,1,0.7829077635081694,0.18577521063209287,0,0.18577521063209287,0.7829077616333961
1.6,0.2,0.25,-0.75,0.8,0,0.5,0.1,1,1,1.2440543517986544,0.18610874492478013,0,0.18610874492478016,1.2440543472764103
1.6,0.2,0.25,-0.75,0.8,0,0.75,0.1,1,1,1.88679428451648,0.21491161376286266,0,0.21491161376286266,1.8867942616343494
1.6,0.2,0.25,-0.75,1,0,0.25,0.1,1,1,0.7589052417674532,0.18714757750641295,2.0816681711721687e-32,0.18714757750641295,0.7589052348512888
1.6,0.2,0.25,-0.75,1,0,0.5,0.1,1,1,1.1277686551458757,0.1840990477222725,0,0.18409904772227245,1.1277686506509785
1.6,0.2,0.25,-0.75,1,0,0.75,0.1,1,1,1.5793459952664306,0.20213716958767994,0,0.20213716958767988,1.5793460309505458
1.6,0.2,0.25,-1,-1,0,0.25,0.1,1,1,1.3752758651260177,0.19177712061768815,0,0.19177712061768817,1.375275880098343
1.6,0.2,0.25,-1,-1,0,0.5,0.1,1,1,1.9294342466293901,0.22123517977905527,0,0.2212351797790553,1.9294342706215168
1.6,0.2,0.25,-1,-1,0,0.75,0.1,1,1,2.9042253166710905,0.29137425004239886,0,0.2913742500423988,2.9042253643274303
1.6,0.2,0.25,-1,-0.8,0,0.25,0.1,1,1,1.3615502454370025,0.1902978399470699,0,0.19029783994706984,1.3615502119064327
1.6,0.2,0.25,-1,-0.8,0,0.5,0.1,1,1,1.9358206072803075,0.21973957677834166,0,0.21973957677834172,1.9358205944299698
1.6,0.2,0.25,-1,-0.8,0,0.75,0.1,1,1,2.9132347471000437,0.29045429664088174,0,0.29045429664088174,2.913234770301825
1.6,0.2,0.25,-1,-0.6,0,0.25,0.1,1,1,1.3366181534105033,0.18863910058196637,0,0.18863910058196637,1.3366181619669377
1.6,0.2,0.25,-1,-0.6,0,0.5,0.1,1,1,1.936634084980203,0.21771751439838638,0,0.2177175143983864,1.9366341084241865
1.6,0.2,0.25,-1,-0.6,0,0.75,0.1,1,1,2.921419572541979,0.2889078399286018,5.983390326738576e-49,0.2889078399286018,2.921419620513916
1.6,0.2,0.25,-1,-0.3999999999999999,0,0.25,0.1,1,1,1.2950282674720892,0.1868559105908382,1.121469155895001e-76,0.18685591059083825,1.2950282760168492
1.6,0.2,0.25,-1,-0.3999999999999999,0,0.5,0.1,1,1,1.9271547319073954,0.21499776801387432,0,0.21499776801387432,1.9271547351915026
1.6,0.2,0.25,-1,-0.3999999999999999,0,0.75,0.1,1,1,2.924990756377885,0.2863604531005552,0,0.28636045310055513,2.924990758357425
1.6,0.2,0.25,-1,-0.19999999999999996,0,0.25,0.1,1,1,1.2298918163464625,0.18510008334331138,0,0.18510008334331138,1.2298917919397359
1.6,0.2,0.25,-1,-0.19999999999999996,0,0.5,0.1,1,1,1.8996034968683695,0.21138536380053144,0,0.2113853638005314,1.8996034860610957
1.6,0.2,0.25,-1,-0.19999999999999996,0,0.75,0.1,1,1,2.916051316484404,0.28222574152377256,0,0.2822257415237725,2.9160512685775757
1.6,0.2,0.25,-1,0,0,0.25,0.1,1,1,1.1359969102797511,0.18367690851378535,0,0.18367690851378535,1.1359969079495196
1.6,0.2,0.25,-1,0,0,0.5,0.1,1,1,1.8420157568912974,0.206725637583023,0,0.206725637583023,1.8420157432556141
1.6,0.2,0.25,-1,0,0,0.75,0.1,1,1,2.878889599882366,0.27562281318915544,0,0.27562281318915544,2.8788896203041077
1.6,0.2,0.25,-1,0.20000000000000018,0,0.25,0.1,1,1,1.019778067272038,0.18300887434289684,0,0.1830088743428968,1.0197780430316925
1.6,0.2,0.25,-1,0.20000000000000018,0,0.5,0.1,1,1,1.739608694963583,0.20108311464517858,0,0.20108311464517856,1.7396087125087731
1.6,0.2,0.25,-1,0.20000000000000018,0,0.75,0.1,1,1,2.7843566321051254,0.2653941431729642,0,0.26539414317296417,2.7843565943334365
1.6,0.2,0.25,-1,0.40000000000000013,0,0.25,0.1,1,1,0.9084648559552607,0.18333342911768163,0,0.18333342911768163,0.9084648936986923
1.6,0.2,0.25,-1,0.40000000000000013,0,0.5,0.1,1,1,1.585906677428686,0.19504345018753438,0,0.19504345018753436,1.5859066918492313
1.6,0.2,0.25,-1,0.40000000000000013,0,0.75,0.1,1,1,2.588495038807867,0.25063005833453045,0,0.2506300583345304,2.5884950755280447
1.6,0.2,0.25,-1,0.6000000000000001,0,0.25,0.1,1,1,0.8290263767688911,0.1844059085681903,0,0.1844059085681903,0.8290263786911968
1.6,0.2,0.25,-1,0.6000000000000001,0,0.5,0.1,1,1,1.4048893818588628,0.18975064110025827,0,0.18975064110025827,1.4048893898725514
1.6,0.2,0.25,-1,0.6000000000000001,0,0.75,0.1,1,1,2.2652006042654524,0.23236976192623351,0,0.23236976192623354,2.26520064473118
1.6,0.2,0.25,-1,0.8,0,0.25,0.1,1,1,0.7829077541144007,0.18577521063209287,0,0.18577521063209287,0.7829077616333961
1.6,0.2,0.25,-1,0.8,0,0.5,0.1,1,1,1.2440543293623978,0.18610874492478016,0,0.18610874492478016,1.2440543472764103
1.6,0.2,0.25,-1,0.8,0,0.75,0.1,1,1,1.8867942458166478,0.21491161376286264,0,0.21491161376286266,1.8867942616343494
1.6,0.2,0.25,-1,1,0,0.25,0.1,1,1,0.758905257176264,0.18714757750641298,0,0.18714757750641295,0.7589052348512888
1.6,0.2,0.25,-1,1,0,0.5,0.1,1,1,1.127768638378572,0.1840990477222725,0,0.18409904772227245,1.1277686506509785
1.6,0.2,0.25,-1,1,0,0.75,0.1,1,1,1.579345990185774,0.2021371695876799,0,0.20213716958767988,1.5793460309505458
1.6,0.2,0.4,0,-1,0,0.25,0.1,1,1,1.4745255530342056,0.27829707309915336,0,0.27829707309915336,1.4745255708694458
1.6,0.2,0.4,0,-1,0,0.5,0.1,1,1,1.98590543955764,0.3245079203510106,0,0.32450792035101067,1.985905438661573
1.6,0.2,0.4,0,-1,0,0.75,0.1,1,1,2.9273048829220416,0.4216425658520807,0,0.42164256585208076,2.9273049263806876
1.6,0.2,0.4,0,-0.8,0,0.25,0.1,1,1,1.4616495329998629,0.2744158103755527,0,0.2744158103755527,1.4616495370864864
1.6,0.2,0.4,0,-0.8,0,0.5,0.1,1,1,1.9951059081038154,0.32086890192405243,0,0.32086890192405243,1.9951059073209763
1.6,0.2,0.4,0,-0.8,0,0.75,0.1,1,1,2.9410804532389587,0.4193781623186496,4.935991601057974e-16,0.4193781623186496,2.94108048081398
1.6,0.2,0.4,0,-0.6,0,0.25,0.1,1,1,1.4333005649712345,0.2699042351425425,0,0.2699042351425425,1.4333005547523516
1.6,0.2,0.4,0,-0.6,0,0.5,0.1,1,1,1.9960314236021008,0.31594845762865825,9.913835302014255e-119,0.31594845762865825,1.9960314035415645
