m,corr,a,wtrig,sigmal,gammanull,alpha,r,k,q,n,p,cl,sigma,sigmaw,l_i,u_i,gamma,u_noi,l_noi
1.2000000000000002,0.6000000000000001,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0136140320932167,0.24659206897247274,0.24160524572464348,0.24662945427006963,0.013615836197236603
1.2000000000000002,0.6000000000000001,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114234942426337,0.248926876403076,0.20442086876861434,0.24898413852216664,0.013114214967898783
1.2000000000000002,0.6000000000000001,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014560322290755524,0.4927304347206095,0.021557502762012314,0.49274181180710325,0.014566684039807579
1.2000000000000002,0.6000000000000001,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311401170355036,0.5112067672292997,0,0.5112067672292997,0.013114011567123482
1.2000000000000002,0.6000000000000001,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014556634274368324,0.4926958784024272,0.36382365028701147,0.49274181180710325,0.014566684039807579
1.2000000000000002,0.6000000000000001,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0131140113732439,0.5112067672292998,0,0.5112067672292997,0.013114011567123482
1.2000000000000002,0.6000000000000001,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014556741765349558,0.4927720633987626,0.5784711952106567,0.49274181180710325,0.014566684039807579
1.2000000000000002,0.6000000000000001,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114035167121254,0.5111627348211252,0.09740965885767941,0.5112067672292997,0.013114011567123482
1.2000000000000002,0.6000000000000001,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015359247987541628,0.6474858125233381,0.4198903347924219,0.6475218849767053,0.01537522351724986
1.2000000000000002,0.6000000000000001,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113808632279495,0.6818703470596802,0,0.6818703470596802,0.01311380788674035
1.2000000000000002,0.6000000000000001,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015352472305373763,0.6477206166941702,0.648543579847761,0.6475218849767053,0.01537522351724986
1.2000000000000002,0.6000000000000001,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113807905743674,0.6818703470596802,0,0.6818703470596802,0.01311380788674035
1.2000000000000002,0.6000000000000001,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015354281742219372,0.647828306461392,0.757286731321423,0.6475218849767053,0.01537522351724986
1.2000000000000002,0.6000000000000001,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113923284928277,0.6817377862252335,0.2797817029906196,0.6818703470596802,0.01311380788674035
1.2000000000000002,0.6000000000000001,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01604793534402721,0.7482663908724134,0.818512657530097,0.7479810341823697,0.016086305206436023
1.2000000000000002,0.6000000000000001,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113604869339535,0.7929448631984818,0,0.7929448631984817,0.013113605324216423
1.2000000000000002,0.6000000000000001,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016042343157291312,0.7486512688928337,0.9441732059198802,0.7479810341823697,0.016086305206436023
1.2000000000000002,0.6000000000000001,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311360558627727,0.7929448631984817,0,0.7929448631984817,0.013113605324216423
1.2000000000000002,0.6000000000000001,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01603564062563346,0.748940652532687,1.3558546304767958,0.7479810341823697,0.016086305206436023
1.2000000000000002,0.6000000000000001,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113751590983484,0.7928325044958273,0.2657571250706579,0.7929448631984817,0.013113605324216423
1.2000000000000002,0.6000000000000001,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01666431222117306,0.8157756357172363,1.1178241702014573,0.8150018293420416,0.01672600141463624
1.2000000000000002,0.6000000000000001,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113402206274492,0.8652369734183621,0,0.8652369734183621,0.013113402202725409
1.2000000000000002,0.6000000000000001,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016647074649688457,0.8164357902095172,1.4400271503584081,0.8150018293420416,0.01672600141463624
1.2000000000000002,0.6000000000000001,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113402155800436,0.8652338023747812,0.005091346231061752,0.8652369734183621,0.013113402202725409
1.2000000000000002,0.6000000000000001,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016660444429326727,0.8163547113176971,1.379046906820126,0.8150018293420416,0.01672600141463624
1.2000000000000002,0.6000000000000001,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113561423821887,0.8651598693008853,0.22178758165240825,0.8652369734183621,0.013113402202725409
1.2000000000000002,0.8,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013590939248063523,0.24704687438809825,0,0.24704687438809825,0.013590939185879718
1.2000000000000002,0.8,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114538796826836,0.2489894448883453,0,0.24898944488834535,0.013114538911031561
1.2000000000000002,0.8,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01358709706468766,0.246984269599683,0.2609238626939798,0.24704687438809825,0.013590939185879718
1.2000000000000002,0.8,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114542941474771,0.24898429723511906,0.010575340523601253,0.24898944488834535,0.013114538911031561
1.2000000000000002,0.8,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013587353217010274,0.24700985896939712,0.3433706079413908,0.24704687438809825,0.013590939185879718
1.2000000000000002,0.8,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114529623802138,0.24898092749044312,0.030563202073243156,0.24898944488834535,0.013114538911031561
1.2000000000000002,0.8,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01453182856313572,0.49339009180266014,0.29136588453255885,0.493459326247943,0.014542451192494322
1.2000000000000002,0.8,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114336297778521,0.5112154100768922,0,0.5112154100768923,0.013114335946738716
1.2000000000000002,0.8,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014521786632729189,0.49358264886516523,0.6144924851941641,0.493459326247943,0.014542451192494322
1.2000000000000002,0.8,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114359865878947,0.5111835839615444,0.04053827255470984,0.5112154100768923,0.013114335946738716
1.2000000000000002,0.8,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01452216695267697,0.4936657440172696,0.7945787647272889,0.493459326247943,0.014542451192494322
1.2000000000000002,0.8,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311435365429099,0.511193832506889,0.04809173028337953,0.5112154100768923,0.013114335946738716
1.2000000000000002,0.8,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015311241637453107,0.648650745314548,0.7997790705411352,0.6483295865606814,0.015351995702067482
1.2000000000000002,0.8,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311413286185534,0.681879356492986,0,0.681879356492986,0.013114133627205244
1.2000000000000002,0.8,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015294720936946506,0.6492952889370808,1.1450515306105205,0.6483295865606814,0.015351995702067482
1.2000000000000002,0.8,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114133518455194,0.6818793564929861,0,0.681879356492986,0.013114133627205244
1.2000000000000002,0.8,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015294962003293751,0.6494168435925785,1.4140175850404322,0.6483295865606814,0.015351995702067482
1.2000000000000002,0.8,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114128205803979,0.6818793564929715,0,0.681879356492986,0.013114133627205244
1.2000000000000002,0.8,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015958844866414634,0.7503671327229696,1.711755060830865,0.7487743658138284,0.01606504199450795
1.2000000000000002,0.8,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113930962155518,0.7929529340960987,0,0.7929529340960988,0.013113930839535135
1.2000000000000002,0.8,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015921356185170002,0.7515402894822931,2.0446030129525394,0.7487743658138284,0.01606504199450795
1.2000000000000002,0.8,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113930538849827,0.7929529340960987,0,0.7929529340960988,0.013113930839535135
1.2000000000000002,0.8,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015953906867416875,0.7512242917468436,2.0231170136584375,0.7487743658138284,0.01606504199450795
1.2000000000000002,0.8,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311403960977565,0.7928925353760448,0.14623928187023996,0.7929529340960988,0.013113930839535135
1.2000000000000002,0.8,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01655785736697547,0.8183884820060596,1.979339880014283,0.815728504778116,0.016708025051060314
1.2000000000000002,0.8,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311372858341775,0.8652436657877214,0,0.8652436657877214,0.013113728574388325
1.2000000000000002,0.8,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016495567600925267,0.8203909926686053,2.730907855075377,0.815728504778116,0.016708025051060314
1.2000000000000002,0.8,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113728549721529,0.8652436657877214,0,0.8652436657877214,0.013113728574388325
1.2000000000000002,0.8,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01657072877511488,0.8188702338241283,1.9671838773034351,0.815728504778116,0.016708025051060314
1.2000000000000002,0.8,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113907119157622,0.8651795844955154,0.18789382536850838,0.8652436657877214,0.013113728574388325
1.4000000000000001,0.2,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013665324601859872,0.24580823111238814,0,0.2458082311123881,0.013665324536321875
1.4000000000000001,0.2,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311358384314409,0.24897379666692818,0,0.2489737966669282,0.013113583846243643
1.4000000000000001,0.2,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013665324797341758,0.24580823111238811,0,0.2458082311123881,0.013665324536321875
1.4000000000000001,0.2,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311358353996087,0.2489737966669282,0,0.2489737966669282,0.013113583846243643
1.4000000000000001,0.2,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013665284166193217,0.24578987446304715,0.04478585008254908,0.2458082311123881,0.013665324536321875
1.4000000000000001,0.2,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113583770357953,0.24897379666692826,0,0.2489737966669282,0.013113583846243643
1.4000000000000001,0.2,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014618118010727797,0.49128911877444104,0,0.491289118774441,0.014618118055421368
1.4000000000000001,0.2,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311337911506822,0.511189920578161,0,0.5111899205781609,0.013113378873057418
1.4000000000000001,0.2,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014618118178319664,0.49128911877444104,0,0.491289118774441,0.014618118055421368
1.4000000000000001,0.2,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113378838651381,0.511189920578161,0,0.5111899205781609,0.013113378873057418
1.4000000000000001,0.2,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014618118079922325,0.49128911877444104,0,0.491289118774441,0.014618118055421368
1.4000000000000001,0.2,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113378860717763,0.511189920578161,0,0.5111899205781609,0.013113378873057418
1.4000000000000001,0.2,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01542893703767147,0.6458230244263505,0,0.6458230244263505,0.01542893713387673
1.4000000000000001,0.2,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311317425233385,0.6818527835416224,0,0.6818527835416224,0.013113174214805625
1.4000000000000001,0.2,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015428937658101974,0.6458230244263504,0,0.6458230244263505,0.01542893713387673
1.4000000000000001,0.2,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113174699476211,0.6818527835416223,0,0.6818527835416224,0.013113174214805625
1.4000000000000001,0.2,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015428644667063975,0.6457821269631474,0.062494272943620595,0.6458230244263505,0.01542893713387673
1.4000000000000001,0.2,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311317869973001,0.6818421973708881,0.014591852138007386,0.6818527835416224,0.013113174214805625
1.4000000000000001,0.2,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016140910509801903,0.746235832399314,0,0.7462358323993139,0.01614091107046192
1.4000000000000001,0.2,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311296985793684,0.792929127175103,0,0.792929127175103,0.013112969975918532
1.4000000000000001,0.2,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016140910955817902,0.746235832399314,0,0.7462358323993139,0.01614091107046192
1.4000000000000001,0.2,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311296967185935,0.792929127175103,0,0.792929127175103,0.013112969975918532
1.4000000000000001,0.2,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01614013355432813,0.7461719974788321,0.10954128291336891,0.7462358323993139,0.01614091107046192
1.4000000000000001,0.2,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311296933600511,0.792929127175103,0,0.792929127175103,0.013112969975918532
1.4000000000000001,0.2,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016778737174485674,0.8133208772861019,0,0.813320877286102,0.016778736742007822
1.4000000000000001,0.2,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112765502833818,0.8652239233144422,0,0.8652239233144423,0.013112765178084376
1.4000000000000001,0.2,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016778737418080468,0.8133208772861018,0,0.813320877286102,0.016778736742007822
1.4000000000000001,0.2,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112765197693423,0.8652239233144423,0,0.8652239233144423,0.013112765178084376
1.4000000000000001,0.2,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01677692548947876,0.8132371995801713,0.1743678852497636,0.813320877286102,0.016778736742007822
1.4000000000000001,0.2,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112765429801857,0.8652028219374939,0.039206195914056496,0.8652239233144423,0.013112765178084376
1.4000000000000001,0.4,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01364032231955545,0.24622243817997283,0,0.24622243817997277,0.013640321971718055
1.4000000000000001,0.4,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113901665649222,0.2489790045098135,0,0.2489790045098135,0.013113901852082503
1.4000000000000001,0.4,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013640321997672886,0.24622243817997277,0,0.24622243817997277,0.013640321971718055
1.4000000000000001,0.4,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113901431210292,0.2489790045098135,0,0.2489790045098135,0.013113901852082503
1.4000000000000001,0.4,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01364032234252144,0.24622243817997283,0,0.24622243817997277,0.013640321971718055
1.4000000000000001,0.4,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113901620087142,0.24897900450981356,0,0.2489790045098135,0.013113901852082503
1.4000000000000001,0.4,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014591751858999021,0.49202652572509536,0,0.49202652572509536,0.014591751800644492
1.4000000000000001,0.4,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113697618326984,0.5111984041864733,0,0.5111984041864733,0.013113697525113828
1.4000000000000001,0.4,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014591751945484044,0.4920265257250953,6.203854594147708e-25,0.49202652572509536,0.014591751800644492
1.4000000000000001,0.4,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113697305437426,0.5111984041864733,0,0.5111984041864733,0.013113697525113828
1.4000000000000001,0.4,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014589302823669614,0.4919026190480773,0.2480264919748822,0.49202652572509536,0.014591751800644492
1.4000000000000001,0.4,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113697415366466,0.5111984041864733,0,0.5111984041864733,0.013113697525113828
1.4000000000000001,0.4,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015400862001221842,0.6466931206315222,0,0.6466931206315222,0.015400862222369357
1.4000000000000001,0.4,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113493319267252,0.68186162831353625,0,0.6818616283135361,0.013113493844866759
1.4000000000000001,0.4,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015400862302637057,0.6466931206315222,0,0.6466931206315222,0.015400862222369357
1.4000000000000001,0.4,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113493488999697,0.6818616283135361,1.1210387714598535e-43,0.6818616283135361,0.013113493844866759
1.4000000000000001,0.4,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015397830771506204,0.6466222248083275,0.19950566364617298,0.6466931206315222,0.015400862222369357
1.4000000000000001,0.4,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113493422978656,0.6818616283135361,0,0.6818616283135361,0.013113493844866759
1.4000000000000001,0.4,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01611167390847426,0.7471394393881785,1.0408340855861343e-29,0.7471394393881785,0.01611167387457501
1.4000000000000001,0.4,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113289328045202,0.7929370517998763,0,0.7929370517998763,0.013113289344545746
1.4000000000000001,0.4,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016111674390143473,0.7471394393881785,0,0.7471394393881785,0.01611167387457501
1.4000000000000001,0.4,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113289629509231,0.7929370517998763,0,0.7929370517998763,0.013113289344545746
1.4000000000000001,0.4,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016103366961541094,0.7470749951154176,0.3976206822684923,0.7471394393881785,0.01611167387457501
1.4000000000000001,0.4,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113289453411833,0.7929370517998762,1.780418952329962e-78,0.7929370517998763,0.013113289344545746
1.4000000000000001,0.4,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016749624740874144,0.8142023083191547,7.365275154381322e-43,0.8142023083191547,0.01674962443655317
1.4000000000000001,0.4,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113085768058629,0.8652304954537544,0,0.8652304954537544,0.013113085925579068
1.4000000000000001,0.4,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016742797632592767,0.8141203850212995,0.19391345746429547,0.8142023083191547,0.01674962443655317
1.4000000000000001,0.4,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113086018015254,0.8652304954537544,0,0.8652304954537544,0.013113085925579068
1.4000000000000001,0.4,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016738019253515757,0.8142182443844643,0.4285768162546397,0.8142023083191547,0.01674962443655317
1.4000000000000001,0.4,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113086261629919,0.8652304954537544,0,0.8652304954537544,0.013113085925579068
1.4000000000000001,0.6000000000000001,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013615835973567643,0.2466294542700696,0,0.24662945427006963,0.013615836197236603
1.4000000000000001,0.6000000000000001,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114214981544718,0.2489841385221666,0,0.24898413852216664,0.013114214967898783
1.4000000000000001,0.6000000000000001,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01361583589183713,0.24662945427006963,0,0.24662945427006963,0.013615836197236603
1.4000000000000001,0.6000000000000001,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114215172228053,0.24898413852216664,0,0.24898413852216664,0.013114214967898783
1.4000000000000001,0.6000000000000001,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013615835539648803,0.2466294542700696,0,0.24662945427006963,0.013615836197236603
1.4000000000000001,0.6000000000000001,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114214811962137,0.24898413852216666,0,0.24898413852216664,0.013114214967898783
1.4000000000000001,0.6000000000000001,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014566684127449249,0.49274181180710325,0,0.49274181180710325,0.014566684039807579
1.4000000000000001,0.6000000000000001,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311401159335315,0.5112067672292998,0,0.5112067672292997,0.013114011567123482
1.4000000000000001,0.6000000000000001,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01456668453359252,0.49274181180710314,1.4661453240075637e-24,0.49274181180710325,0.014566684039807579
1.4000000000000001,0.6000000000000001,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114011441124564,0.5112067672292998,0,0.5112067672292997,0.013114011567123482
1.4000000000000001,0.6000000000000001,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01456231000716193,0.4926578102706756,0.24567761718431588,0.49274181180710325,0.014566684039807579
1.4000000000000001,0.6000000000000001,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114011562284825,0.5112067672292998,0,0.5112067672292997,0.013114011567123482
1.4000000000000001,0.6000000000000001,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015375223583700337,0.6475218849767052,0,0.6475218849767053,0.01537522351724986
1.4000000000000001,0.6000000000000001,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113808082250746,0.6818703470596802,0,0.6818703470596802,0.01311380788674035
1.4000000000000001,0.6000000000000001,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01537041112441558,0.6474494106962095,0.13686129309388917,0.6475218849767053,0.01537522351724986
1.4000000000000001,0.6000000000000001,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113808379532405,0.6818703470596803,0,0.6818703470596802,0.01311380788674035
1.4000000000000001,0.6000000000000001,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015362118839826466,0.6475082023673807,0.4723119816297275,0.6475218849767053,0.01537522351724986
1.4000000000000001,0.6000000000000001,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113825706625355,0.681839742410886,0.035200162486094984,0.6818703470596802,0.01311380788674035
1.4000000000000001,0.6000000000000001,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01608596626369788,0.7479739886007376,0.007293214858462759,0.7479810341823697,0.016086305206436023
1.4000000000000001,0.6000000000000001,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113604616515163,0.7929448631984817,0,0.7929448631984817,0.013113605324216423
1.4000000000000001,0.6000000000000001,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016065365210740926,0.7479301680021626,0.49303844698512667,0.7479810341823697,0.016086305206436023
1.4000000000000001,0.6000000000000001,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0131136049314477,0.7929448631984816,0,0.7929448631984817,0.013113605324216423
1.4000000000000001,0.6000000000000001,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01606105269209641,0.7481930364748096,0.6698963185820189,0.7479810341823697,0.016086305206436023
1.4000000000000001,0.6000000000000001,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113605901575925,0.7929388036476254,0.007833546073148895,0.7929448631984817,0.013113605324216423
1.4000000000000001,0.6000000000000001,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01672600107311082,0.8150018293420417,0,0.8150018293420416,0.01672600141463624
1.4000000000000001,0.6000000000000001,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113402060671693,0.865236973418362,0,0.8652369734183621,0.013113402202725409
1.4000000000000001,0.6000000000000001,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01669088361850181,0.8151865270255388,0.6396496174860383,0.8150018293420416,0.01672600141463624
1.4000000000000001,0.6000000000000001,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113402182558747,0.8652369734183621,0,0.8652369734183621,0.013113402202725409
1.4000000000000001,0.6000000000000001,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016693696844709602,0.8154286956647965,0.6725891271288565,0.8150018293420416,0.01672600141463624
1.4000000000000001,0.6000000000000001,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0131134016508925,0.865236973418362,0,0.8652369734183621,0.013113402202725409
1.4000000000000001,0.8,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013590939399858913,0.24704687438809822,0,0.24704687438809825,0.013590939185879718
1.4000000000000001,0.8,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114538664636613,0.2489894448883453,0,0.24898944488834535,0.013114538911031561
